source,label,message_idx,text
앙챗,단순채팅,chat0220,"['ㅎㅇ반가요 존아침', 'ㅇㅎㅎ', '바람맞구 텔 혼자에요ㅠ 허무하다ㅋ 왜 사람을 낚시질 하는지', 'ㅎㅎ 어떤 낚시요?', '만나서 ㅆ하자구 그래서 달려오니 그때부터 연락두절', 'ㅎㅎㅎ', 'ㅜㅜ', 'ㅎㅎㅎ']"
앙챗,단순채팅,chat0231,"['안녕', 'ㅎ ㅇ ㅇ', '모하구 있어', '그냥 쉬고 있어요', '나도 심심해. 회산데 일이 없어서 몰래 이거 하는중ㅎㅎ', '그렇구나', '너는 집?', '학교에서 수업 듣고 있어요.', '대학교??', '아뇨 중3이에요', '아하ㅎㅎㅎ 여기서 뭐하고 놀아?', '그냥 있어요', '이상한 사람은 없어?', '많은 거 같은데', '그치… 너한테 이상한 쪽지 많이 올 듯', '그런거 같아요', '넌 뭐 좋아해?', '그냥 이것저것 다 좋아해요']"
앙챗,단순채팅,chat0237,"['그래볼까ㅋㅋㅋㅋ', '?', '아무 얘기나 해볼까 하길래ㅋㅋㅋ', '네', '응 그래서 머해??', '그냥 있어요', 'ㅇㅅㅇ… 점심은 먹었어??', '넴', '뭐 먹어써??', '그냥 빵 먹었어요', '밥 챙겨먹지. 슴살이야??', '아뇨 내년에 고등학교 올라가요', '아 16?! 헐ㅋㅋㅋㅋ 그럼 지금 학교야??', 'ㅇㅇ', '헐ㅋㅋㅋ 난 카메 여기서 뭔 얘기해??ㅋㅋㅋ', '그냥 이런저런 이야기요']"
앙챗,단순채팅,chat0243,"['안녕하세요! 푸미유님은 지금 집이신가요?', '네 집이에요', '오늘 머하셨나요? 저는 대학교 수업 듣고 쉬고 잇어요', '저는 중3이에요', '아하 그렇구나 푸미유님은 이 앱 왜하세요? 저는 이야기하는거 좋아하고 만나서 노는 것도 좋아해서 이거해요', '그냥 채팅앱이라 나와서 깔아봤어요', '웅웅ㅎㅎ 너는 어디 지역살아?', '서울이요', '서울 나도 집이 그쪽인데', '그러쿠요', '나 대학때문에 내려왔어. 너는 키 몇이야?', '160정도요', '오옹 적당하구만', '뭐가 적당해요', '160정도면 키 적당한거 아니야?', '잘 모르게써요', '웅웅 ㅗ ㅎ 아 오타ㅠㅠ 미안해. 나는 177! 정도 돼. 너는 남여공학이야?', 'ㅇㅇ', '아 그럼 너는 남친 있어?', '없어요', '맘에 드는 사람이 없니?', '아직까지 없네요', '글쿤용', '넴', '너는 이상형 있어?', '그냥 평범한 친구 좋아해요', '아하 너무 잘생긴거 말구? 너는 몸매 어떤 편이야?', '마른편인데', '아하 글쿠나 나두나두 너는 좋아하는거나 취미 있어?', '딱히 없어요', '흐음 글쿠나 너는 남자랑 노는 거 좋아해?']"
앙챗,단순채팅,chat0245,"['하이', 'ㅎ ㅇ', '소개 좀 ㅎ 어디사세요', '저 서울 살아요', '저두 역삼동. .포미유님은?', '저 중구 살아요', '아아 몇살이세요', '저 16살이요', '아아 학교 안갔엉?', '오늘 아파서 이야기했어요', '아아 더기아 아픈데?ㅜ', '그냥 체했나봐요', '어제 뭐 먹었길랭ㅎ 전화할래?', '아뇨 싫어요 괜찮아요', '아… 응 걍 심심할까봐 물어봤어. 너 사진있어?', '사진 없어요', '아응 카톡교환하고 싶다ㅋㅋ 심심하지 않앙?', '안할거에요', 'ㅜㅜ 체한 건 좀 괜츈?', '아직 잘 모르겠네요']"
앙챗,단순채팅,chat0247,"['ㅎ ㅇ 요', 'ㅎ ㅇ ㅇ', '머해요?', '그냥 있어요', '무슨 얘기 할까요?']"
앙챗,단순채팅,chat0248,"['안녕하세요', '안녕하세요', '반가워요 가깝네요 우리', '그러네요', '어디 살아요?', '서울 살아요', '서울 어디쪽이세요? 전 지금 명동쪽이에요', '저는 중구쪽이에요', '그렇군요 가깝네요 뭐하고 있어요?', '그냥 있어요', '집이에요?', '네', '그렇군요 어떤 대화하고 싶어요?', '잘 모르겠어요 어떤 대화 하고 싶으세여?', '야한 거 좋아해요?', '야한 거요?']"
앙챗,단순채팅,chat0251,"['안녕하세요? 아무얘기해요 ^^', '안녕하세요', '넵ㅎㅎ 하이오', 'ㅎ ㅇ ㅇ', '강남역 근처 직장인이에요 뭐하고 있었어요?', '저는 학교 수업 끝나고 집에 있어요', '대학생이에요? 전공이?', '아뇨 내년에 고등학교 올라가요', '아 그래요? 대학생인줄. 그럼 중3이네 16?', '네', '와우… 바쁘겠다ㅠㅠ 내년에 고등학교 가려면. 스카이 캐슬 생각나네ㅠ', 'ㅎㅎ 맞아요', 'ㅋㅋㅋㅋㅋㅋ 엄청 잼있게봤는데… 그놈의 입시가 머라고', 'ㅎㅎㅎ', '근데 저도 나름 서성한 중에 하나 나왔긴 했는데 한국에서는 대학 학벌이 중요해요ㅠㅠㅠ 안타깝지만 현실 ㅜㅜ 엉엉 ㅜㅜ 지방대 나왔으면 취업도 못했겠구나 생각이 들더라니까요', '그렇군요 커서도 고생이네요', 'ㅋㅋㅋㅋㅋ 무한경쟁ㅋ 대학교때는 나름 잼있게 다녔는데 회사 와보니… 또 다른 경쟁. 암튼 너무 머나먼 미래죠? ㅋㅋㅋ 여기서 뭐하고 있었어요?', '그냥 채팅앱이라고 해서 깔아봤어요', '앜ㅋ 여기 조건만남 많이 하는 곳인데 ㅜㅜ 조심하세요', '아 그래요? 조건만남 하시려구요?', '아뇨ㅋㅋㅋ 그냥 심심해서 채팅만. 정상인도 5% 정도 있어요. 예전에 한번 맘 맞는 사람 만나봤는데… ㅋㅋㅋㅋ양심에 찔리고 나쁜짓 하는 거 같아서…', '그렇구낭…', '넹 그래요.ㅎㅎㅎ', '사는 곳이 어디에요?', '저 중구 살아요', '중구 다 집이에요?ㅋㅋㅋㅋ라고 군대가면 놀려요, 고참: 어디살아, 저 중구삽니다 중구가 다 니네 집이야?ㅋㅋ 엄청 당했었죠', '전 군대 안가는데요', '여군?ㅋㅋㅋ', 'ㅎㅎ', '코인 노래방 좋아해요? 아 같이 가자는 건 아니고. 지금 코노 갈까하여ㅋㅋ', '자주가죠', '오 같이 갑시다ㅋㅋㅋ 언젠가ㅋㅋ', '죄송해요 그냥 있을게요', '저도 노래 부르는거 좋아해서… 전 혼자 갈게요 혼코노', '그러세요', '넹ㅎ 배고프다ㅠ 코노 가다가 돌아서 밥 먹으러 가는 중. 나중에 또 톡해요ㅎㅎ', 'ㅎㅎ']"
앙챗,단순채팅,chat0263,"['원래 아무말이나 하면서 친해지는거다?', '안녕하세요', '아침 일찍 일어난거야?', 'ㅇㅇㅇ', '아침은 먹엇어?', '먹었어요', '맜있는거?', '그냥 씨리얼', '20살이면 대학생이겠네', '저 16살인뎅', '중3?', '네 내년에 고등학교 올라가요']"
앙챗,단순채팅,chat0283,"['ㅎㅎㅇ', '안녕하세요', '네ㅎㅎㅎ 몇살이에요?', '나 16살이요', '아하 중학생? 학교에요?', '네 중3. 학교에요', '왜 학교에서 이거하고있엉ㅋㅋㅋ', '이거하면 안돼나여?', '아니 학교잖아요ㅎㅎ 수업들어야죠~', '넵 수업들으러 갑니당', '잘가용', '넵']"
앙챗,단순채팅,chat0284,"['안녕하시오!', '안녕하세요', '날씨 엄청 좋네요!! 그쵸?!', '맞아요 덥네요 심지어', '레알루다가 반팔 아니면 큰일남…', 'ㅎㅎ', '머해요 집이에요?!', '아뇨 수업듣고 있어요', '올ㅋㅋㅋ 인서울잼', '저 중학생인데요', '에헹? 커엽다ㅋㅋㅋ', 'ㅎㅎ;;;', '왜유ㅎㅎ 무슨 수업이길래, 이거 왜 하는거야ㅋㅋㅋ', '과학수업이에요', 'ㅋㅋ 이 어플 왜 하는겨', '왜여 어떤 어플인데요 그냥 채팅앱이라 받은건데?', '노잼어플 이라서ㅋㅋㅋ', '그러쿠나 너는 왜해?', 'ㅋㅋㅋㅋ해봤는데 걍 노잼이네', '그래요', 'ㅋㅋㅋ뭐 변태도 많고', '그런거 같아요', '좋지 뭐ㅋㅋㅋ', '?']"
앙챗,단순채팅,chat0286,"['하잉', 'ㅎ ㅇ', '걍친구?ㅈ ㄱ? ㅁ ㄴ?', '저 16살인데…?', '헐 20살이라고 써있는데', '그렇게밖에 입력이 안되던데', '아ㅋ 글쿠나 학교 안가요?', '넴 아파서 쉬고 있어요', 'ㅜㅜ어디가 아프길래?', '많이 안 아파요', '어플은 왜행? 남자친구 사귀려궁?', '채팅앱이라 받았어요', '앙 전화통화할래?', '아뇨 안할래요 죄송합니다', '넵', '넵']"
앙챗,단순채팅,chat0288,"['ㅎ ㅇ', 'ㅎ ㅇ', '모해??ㅎ', '수업듣고 있어요', '고등학교?? 대학교??', '내년에 고등학교 올라가요', '중3이야?? ㅎㅎㅎ', '네 16살', '아항ㅎㅎㅎ 수업들을만해??', '그냥저냥 듣고 있어요', 'ㅋㅋㅋ22살인데 너무 나이 많은 사람이랑 대화하는거 안불편해??', '대화하는데 불편할 것 까지야…ㅎㅎ', 'ㅋㅋㅋㅋㅋ성숙하네ㅋㅋㅋ 보통 불편해하던데', '그런가요']"
앙챗,단순채팅,chat0294,"['안녕 안녕하세요 반가워요', '안녕하세요', '머 해여??', '학교에서 수업듣고 있어요', '학교 어디에요??? 나랑 5키로면 가까울텐뎅 동덕여대인강???', '저 내년에 고등학교 올라가는데', '아 어린이구나!!! 반가워요 우리친구 공부 열심히 잘 하구 있어여??', '네 열심히하려구요', '꿈이 뭐에요?', '아직 모르겠어요', '구정중다니는가?', 'ㅎㅎ마음대로 생각하세여', '점심은 급식 드셨어요??', 'ㅇㅇㅇ', '무슨 수업 시간이에요?? 사진있어?', '영어 하고 있네요', '잘 나온 사진', '사진 없어요ㅎㅎ', '있잖아요', '없어요', '넹넹 그래영 주말인데 뭐 할거에요???', '아직 계획 없어요', '공부는??', '오늘은 학원 안가는 날이라', '안할건가여??', '오늘은 쉬려고 하는뎅…', '흠 조금이라도 하는게 좋지 않나요?', '오늘 어짜피 학교에서 늦게 끝나서 안해도 될 거 같아요ㅎ', '고등학교는 어디 갈거에요?? 자사고?? 특목고?? 몇 시 끝나길래요??', '그냥 근처 갈거같은데요', '인문계요?? 별로 관심이 없어요??', '네 공부를 잘 못해서ㅎㅎ 공부 잘하시나보네요', '공부 안한지 오래됐어요. 저는 운동 좋아해요. 좋아하는게 뭐에요?', '딱히 좋아하는게 없네요ㅎㅎ;;', '왜 없지', '그냥 이것저것 생각을 안하나보니까 그런거 같은데', '영화 보는거 뛰어 노는거 등등 남자친구 업서여??', '남친 있어요', '우와 부럽네요 동갑인가요??', 'ㅇㅇㅇ', '진도는 어디까지 나갔어영??', '안알려줄건데', '넹넹 비밀인가여??', 'ㅇㅇ', '이거는 챗은 왜 하는거에여??', '그냥 채팅앱이라고 떠서 받은건데 따로 이유가 있는 앱인가용?', '아니요 그런건 모르겠어용', 'ㅎㅎㅎ', '그냥 보통 채팅 이런 어플 남자, 여자 만나려고 하는거 같아서요. 웃음은 뭔가 아는 웃음같네요', '그쪽도 여자 만나려고 하는건가용 뭘요??', '저느 그냥 대화. 그래서 ""대화해여""보고 말 걸었어요', '저두 대화하려고 깐거라…ㅎㅎ', '그렇군요 수업시간에 폰 해두 괜않아요?', '몰래 하고 있어요', '책 쌓아 놓고?? 남친이는 언제 만나요??', '내일 보겠죠', '머할려구여?', '계획없어요', '담배피거나 술 마사진 않죠??', '네 안그래요', '계쏙 쭉 그러지마여', '네 알겠어용', '공부도 열심히 하는 건 좋지만 그것보다 하고싶고 흥미롭고 재밌게 할 수 있는 걸 꿈으로 찾았으면…', '조언 감사합니다.', '메이크업이 좋으면 메이크업 아티스트, 옷이 좋으면 스타일리스트 모델 디자이너, 연기가 좋으면 연기자', '넵', '공부라는 건 자기 분야에서 최고가 될 수 있도록 하면 되는 것 같아요. 근데 영어 하나만은 중고등학교때 마스터하면 좋을 것 같아요', '너는 자기분야에서 최고가 되었나요?', '네네 맞아요최고가 되었어요', '멋지네요 최고라니', '넴넴', '어느 분야에서요?', '전 공부 안했어요', '그럼 어느분야에서 마스터했나요', '제가 하고 싶어하는 일을 위한 공부만 했어요. 비밀이에요. 예술 관련이에요. 그래서 중고등학교 때 영어만 해 놓을걸이라는 생각을 많이 했어요', '그렇군요. 뭔지 궁금하네요', '^^ 카톡 아디 알려줄레요??', '아뇨', '그래요 그럼 인연은 여기까지네용 반가웠어요 안녕', '넵']"
앙챗,단순채팅,chat0308,"['ㅎㅇㅎㅇ', 'ㅎㅇㅎㅇ', '넹 머하고 놀까요…?', '뭐하고 싶으신가요?', '님이 하자는거 하고 싶은데요!', '하고싶은거 없는데', '남친은 있으신지여', '없어요', '몇살이세요?', '저 16살이요', '와우 학교는요?', '지금 수업중이에요', '수업중에 앙챗해요? 공부 잘하는가봐요…?', '몰래하고 있어요', 'ㅋㅋ말편하게해요', 'ㅇㅇ', '좋아하는거 있는지…?', '뭐 가리는 거 없엉', '그렇군요 몇시에 집에 가는지요?', '한 4시 넘어서요']"
앙챗,단순채팅,chat0311,"['안녀영', 'ㅎ ㅇ ㅇ', '뭐해', '그냥 있어']"
앙챗,단순채팅,chat0324,"['님 집이에요?', '넵', '모하구 있는데요', '그냥 있어용 용건만 간단히ㄱㄱ']"
앙챗,단순채팅,chat0331,"['안녕하세요ㅎㅎ', '안녕하세요', '네~ 저녁 먹었어요??', '네 먹었어요', '뭐 먹었어요??', '그냥 밥 먹었어요', '내일 주말인데 뭐해요?', '계획없어용 용건만 간단히ㄱㄱ']"
국민어장,단순채팅,chat0333,"['1키로면 어디징', '몰라요', '그러게여 어디에요?? 오늘 추운데 나가면 따듯하게 입고가요', '네 알겠어요', '아니근데 무슨일있어요?? 화가나있어왴ㅋㅋㅋㅋㅋ', '아니에요ㅎ']"
국민어장,단순채팅,chat0335,"['대화할래여', '네넵', '뭐해요', '가만히 있어요', '19살?', 16, '아하, 집?', '학교', '집인줄 알았네. ㅎㅎ…', '학교에요']"
국민어장,단순채팅,chat0337,"['안녕하세요 혹시 라인할래욪?', '아니요ㅎ', '넹', '넵넵']"
국민어장,단순채팅,chat0340,"['똑똑 계세요?', 'ㅎㅇ', '뭐하고 있는지?', '그냥있어요', '나도 차에 그냥 앉아서 혼자 몰래 ^^;;', 'ㅇㅇ']"
국민어장,단순채팅,chat0342,"['뭔이야기할까', '아무거나?', '학교안다녀?', '다녀', '오늘안갓어? 통화하장', '통화는 안대요', '버노알려줭', '시러', '왜?', '그냥', '사진잇냐, 얼굴보여줘그럼', '사진 없어, 왜 자꾸 보여달래', 'ㅡㅡ궁금하니까 글지', 'ㅇㅇㅎㅎ;;', '아심심해…', 'ㅎㅎㅎ', '학굔데폰만져도되?', '몰래몰래', '나쁜애구나?ㅋㅋㅋ 학교끝나고 놀래?', '죄송해요', '웅']"
국민어장,단순채팅,chat0343,"['ㅎㅇ나랑 얘기해요', 'ㅎㅇㅇ', '학교에요?', '네', '오. 수업중인데 여기서 대화 가능한바보네요 대화가능한가보네요 잘못입력', 'ㅇㅇㅇ', '님도 치마 짤게 입고 다녀요?', '아니요', '님은 안그러는 구낭ㅎ 지금 무슨시간인가요?', '수업시간', '웅.ㅎ남친은 있어요?', 'ㄴㄴ', '그럼. 경험같은건 없겠군요', 'ㅎㅎ', '요즘 그 또래 경험있는친구들 많죠?', '그럴걸요', '님은 순진한쪽이구나.ㅎㅎ 치마길이도 짧지않고ㅎ', 'ㅎㅎㅎ', '여기 챗 하는친구들과 많이 얘기해봤는데 보통아니더라구요. 그래서 님도 당연 섹드립 좋아하는줄 알았어요 순진한분이셨넹ㅎ', '채팅 많이하시나봐요', '가끔 들어오죠ㅎ', '채팅 왜 해요?', '그냥. 별의별사람 다있는데 얘기하면 재밌는부분 있으니까요 그리고. 주변사람에게 못하는말들 여기서 편하게 할수도 있으니까요', '그러쿤요', '이런데 아니면 고등학생한테 경험있냐고 물어보겠어요? ㅎㅎ', '그런게 궁금한가 보네요', '그런것도 궁금하고. 대화하다보면 다른주제들도 얘기하죠..이런 얘기만하는건 아니고..', '그러쿠나']"
국민어장,단순채팅,chat0344,"['남친있냐', 'ㄴㄴ', '지역어디살아', '서울', '19살 맞아?', 16, '아아 고3인줄 여중임?', 'ㄴㄴ공학', '학교임 지금?', 'ㅇㅇ', '폰안내나', '몰래', '아 씻고나왔다 출근해야되서', '얼른 출근하셈', '해야지 개같다 월요일', '월요일 싫어', '나도 싫어', 'ㅇㅇ', '출근했다', '열심히 일하세요', '다녀온다', 'ㅇㅇ', '다녀옴', '안녕하세요', '너, 썸남오늘부터나다, 학원잘다녀와 알았지', '꺼지세요', '장난친거가지고, 너무한데', '저도 장난이에요', '진심이라고하면, 진심이라할꺼지', '너남친없다며', '없어요', '학원은뭐배워', '수학 영어 뭐 이것저것 다 배워요', '종합인가보네, 몇시까지해', '8시에 끝나요', '곧끝나네, 너한테 관심있는 남자는있나', '모르겠는데요', '연애한번도안해봤나', '아뇨 해봤죵', '몇번', '몰라두 됍니다', '집이랑, 학원이랑가깝나', '얼마안걸려요']"
국민어장,단순채팅,chat0346,"['안녕하세요 저는 25남자입니다 친하게지내요', '안녕하세요', '잘지내바요, 머해, 용ㅎ', '학교에요', '난 일중ㅜ', '열심히 일하세요', '라인되니? 오빠랑 같이 얘기하쟈', 'ㄴㄴ죄송함당']"
국민어장,단순채팅,chat0349,"['하위', 'ㅎㅇ', '뭐해용', '그냥 있어요', '학겨아녜여??', '학교에요', '말편하게해도돼요?', 'ㅇㅇ', '웅 누내 누ㅏ 히히', 'ㅎㅎ', '몰폰중이야?', 'ㅇㅇㅇ']"
국민어장,단순채팅,chat0352,"['ㅎㅇ', 'ㅎㅇ', '머해', '학교에 있어요', '아하 수업중??', '네 수업중이에요']"
국민어장,단순채팅,chat0354,"['그러게요 아무얘기나해요ㅋㅋㅋ 학교안갔어요?', '학교에요', '엌ㅋㅋㅋ안냈어요?', '네 몰래 하고 있어요', 'ㅋㅋㅋㅋㅋ못살아 심심해서요? 짜릿한말을 해드려야하나', '어떤 짜릿한 말이요', '야한걸로?', '괜찮아요', 'ㅋㅋㅋㅋ귀여우셔 문래동쪽이에요?', '아니요 모르셔도 됩ㄴ디ㅏ']"
국민어장,단순채팅,chat0356,"['반갑습니다', '안녕하세요', '네 반갑습니다ㅎ 모하세요??', '그냥 있어요', '학교는요???ㅎ', '학교에요', 'ㅋㅋ나이 많아도 상관없어요??', '만남 말씀하시는건가요?', '아니요ㅎㅎ 이렇게 대화하는거요', '대화에 문제가 있으려나요', '없다고 보죠ㅎㅎ 뭐 궁금한거 있으세요?', '딱히 없어용;;', '네ㅎㅎ 이 어플은 왜 하는거에요???', '처음 해보는데 잘 모르겠네요', '저도 처음이라서 어떻게 대화를 해야될지를 모르겠어요ㅜ', '저도 모르겠네요', '성인이면 야한대화도 하고 이럴텐데 아직 미성년자라서ㅠ', '죄송합니다ㅠ', '에이 죄송할거 없어요ㅎㅎㅎ 혹시 야한대화 좋아해요???', '안좋아해요']"
국민어장,단순채팅,chat0361,"['안녕하세요 반갑습니닷', '안녕하세요', '반가워요 학교아녜요?', '학교예요', '수업중?', '네 수업중이에요', '언제끝나요?', '한 3시쯤?', '오 일찍끝나넹?', '넴넴', '끝나고모해용', '학원에 가겟죠', 'ㅋㅋㅋㅋ, 찌든인생,ㅋㅋㅋㅋㅋ', 'ㅎㅎ;;', '운동다녀요?', '아뇽', '하긴시간이없겠넹', '시간이 없어요 학원가야해서', '오옹, 님은, 남자볼때, 마른몸매가좋아요, 좀 근육많은게좃아요', '별로 안가려요', '(사진), 이런건?ㅜㅜ', '별로 모르겠네요', '(사진), (사진), 이런건?', '별로네요, 몸에 자신있으신가봐요', '별로인가요, 아녀, 운동하구, 보여쥬고 평가받을데가, 없어성, 어떤식으로 만들면좋을까여', '잘 모르겠어요, 자기만족만 되도 좋은거죠 뭐', 'ㅠㅠ, 감사합니당, 수고하세용', '수고하세요']"
국민어장,단순채팅,chat0362,"['ㅎㅇ', '몸에 자신있어하는 분이네', '앗, 아까그분, 제가님땜에, 의기소침해져서, 아무한테도못물어보자나여ㅜㅜㅜ', '물어보지 마요 그냥 자신감을 가지라구요']"
국민어장,단순채팅,chat0363,"['심심하네요…', '저도요', '어딘가 놀러가고 싶어도!!!! ….덥…', '더 더워지겠죠', '그럼 녹아내려야겠죠ㅠㅠ', '맞아요', '에어컨에 아이스크림 그리고 ..이불.. 그안에서 누워만 있어야지원', 'ㅎㅎ', '님은 뭐하고 계세유', '학교에 있어요', '……….수업중에 몰폰을…?', 'ㅎㅎ', '대..대단하시네요 걸리면 뺏기는거 아니에유', '몰래몰래', 'ㅋㅋㅋ수업 재미없죠?', '재미 없어요', '대학따위…안가고 좋은 남자 만나서 빠르게 결혼!!!', 'ㅎㅎㅎ', '그게 최고가 아닌가 싶기도하고.. 뭐 요즘은 남자도 마찬가지지만요ㅋㅋ', '넴', '그런데 요즘도 일진? 이런게 있나요?', '저는 잘 모르겠네요', 'ㅇㅎ~~그럼 어쩌다 이곳에 가입하신거에요?', '그냥 이것저것 보다가', '….그냥 심심하셨구나…….ㄷㄷㄷㄷ', '네 그냥 해봤어요', '그….그래도 뭐…가끔 가까운 거리의 또래 남자애있으면 뭔가 재미나지않음?', '그렇긴하죠', '그러다 만나고…사귀고!!']"
국민어장,단순채팅,chat0364,"['뭐해?', '그냥 있어요', '고3이야?', '아뇨 중3', '아하 학교야?', '네 학교에요', '아하', 'dg', '급식맛있어?', 'ㅇㅇ', '올']"
국민어장,단순채팅,chat0369,"['심심해 놀자', '안녕하세요', '안녕! 머해?', '그냥 있어', '나 배고파 밥해줭', '시켜먹어', '너가 해준거 먹고싶음', '배달통 시켜먹어', '흐음 나갈동안 밥해놓으면 안돼?', '응 안돼', '너무해, 너도 해서 같이 먹으면 혼밥안하고 좋잖아', '혼밥이 어때서', '혼밥보다는 같이 먹는게 좋자나', '모르겠는데', '그냥 내가 싫구나??', 'ㅎㅎㅎ', 'ㅡㅡ맞나보네', 'ㅎㅎㅎㅎ', ';; 왜 웃기만해?', '구냥', '으흠 대답은 잘해주네, 밥은 안해주는데', '밥은 배달통', 'ㅋㅋㅋㅋㅋㅋ 너희 아부지 배달통사장님이냐?!', '배달통이 마동석이야 김준현이야?', '김준현이지 않나?', '그러쿠만', 'ㅋㅋㅋㅋ왜그래?', '뭐가', '몰라, 먼가 반응이 심심해서', '심심하면 배달통', '맞네, 너희 아부지 배달통사장님이시지? 홍보를 지리게하는구만', '아냐', '그럼 배달통 홍보 알바중이야?', '아니 좋은걸 좋다고 추천하는건데', '너무배달통만하니까 그러지… 배달의민족도 있자나', '배민은 1등이잖아, 2등 3등을 기억해야지', '이야, 하지만 세상은 일등만 기억해', '내가 기억해줄거야 1등 아닌 사람들', 'ㅋㅋㅋㅋㅋ 착하다', '인정해줘서 고마워', '너의 노력을 누군가 인정해줘야지 갑자기 훈훈한 분위기 뭐냐', '이 어플 원래 이런 분위기?', '몰라 너는 어떤 분위기를 원하는데?', '그냥 이런 분위기도 좋네', '원하는거 말해봐 그렇게 맞쳐줄게. 무시당했어…', '원하는거 없어', '그래서 나랑 안놀아주는거야?', 'ㅇㅇㅇ', '너무해…', 'ㅂㅇㅂㅇ', 'ㅂㅂ…']"
국민어장,단순채팅,chat0373,"['나랑 얘기할래요?', '네', '어떤얘기할까용?', '아무 얘기나']"
